first_name,last_name,full_name,year,tm_g,age,was_c,was_rp,war_pos,war_p,war_tot,war_162,wae,wam,b_g,b_pa,b_ab,b_r,b_h,b_2b,b_3b,b_hr,b_rbi,b_bb,b_ibb,b_so,b_hbp,b_sh,b_sf,b_gdp,b_sb,b_cs,ba,obp,slg,ops,pos,p_g,p_gs,p_cg,p_sho,p_gf,p_w,p_l,p_wl,p_sv,p_iptrue,p_ip,p_h,p_r,p_er,p_bb,p_so,era,eraplus,p_hr,p_bf,r_pct
Josh,Beckett,Josh Beckett,2007,162,27,,,0,4.7,4.7,4.7,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,30,30,1,0,0,20,7,0.741,0,200.667,200.2,189,76,73,40,194,3.27,145,17,822,0
Josh,Beckett,Josh Beckett,2008,162,28,,,-0.1,3.3,3.2,3.2,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,27,27,1,0,0,12,10,0.545,0,174.333,174.1,173,80,78,34,172,4.03,115,18,725,0
Josh,Beckett,Josh Beckett,2009,162,29,,,0.1,4.2,4.3,4.3,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,32,32,4,2,0,17,6,0.739,0,212.333,212.1,198,99,91,55,199,3.86,122,25,883,0
Josh,Beckett,Josh Beckett,2010,162,30,,,,-1,-1,-1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,21,21,0,0,0,6,6,0.5,0,127.667,127.2,151,89,82,45,116,5.78,75,20,577,0
Josh,Beckett,Josh Beckett,2011,162,31,,,-0.1,6.2,6.1,6.1,3.1,0.100000000000001,,,,,,,,,,,,,,,,,,,,,,,,30,30,1,1,0,13,7,0.65,0,193,193,146,65,62,52,175,2.89,147,21,767,0
Hugh,Bedient,Hugh Bedient,1912,154,22,,,0.3,4.1,4.4,4.6,1.4,0,,,,,,,,,,,,,,,,,,,,,,,,41,28,19,0,11,20,9,0.69,2,231,231,206,93,75,55,122,2.92,117,6,917,0.317073170731707
Hugh,Bedient,Hugh Bedient,1913,154,23,,,-0.6,3.6,3,3.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,43,28,15,1,10,15,14,0.517,5,259,259,255,104,80,67,122,2.78,106,0,1044,0.348837209302326
Hugh,Bedient,Hugh Bedient,1914,154,24,,,-0.5,-2.3,-2.8,-2.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,42,16,7,1,21,8,12,0.4,2,177.333,177.1,187,97,71,45,70,3.6,75,4,715,0.619047619047619
Adrian,Beltre,Adrian Beltre,2010,162,31,,,6.1,,6.1,6.1,3.1,0.1,154,641,589,84,189,49,2,28,102,40,10,82,5,0,7,25,2,1,0.321,0.365,0.553,0.919,*5
Mike,Boddicker,Mike Boddicker,1988,162,30,,,,2.3,2.3,2.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,15,14,1,1,0,7,3,0.7,0,89,89,85,30,26,26,56,2.63,158,3,365,0.066666666666667
Mike,Boddicker,Mike Boddicker,1989,162,31,,,,2.7,2.7,2.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,34,34,3,2,0,15,11,0.577,0,211.667,211.2,217,101,94,71,145,4,103,19,912,0
Mike,Boddicker,Mike Boddicker,1990,162,32,,,,5.4,5.4,5.4,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,34,34,4,0,0,17,8,0.68,0,228,228,225,92,85,69,143,3.36,123,16,956,0
Wade,Boggs,Wade Boggs,1982,162,24,,,4,,4,4.0,1,0,104,381,338,51,118,14,1,5,44,35,4,21,0,4,4,9,1,0,0.349,0.406,0.441,0.847,35/D7
Wade,Boggs,Wade Boggs,1983,162,25,,,7.6,,7.6,7.6,4.6,1.6,153,685,582,100,210,44,7,5,74,92,2,36,1,3,7,15,3,3,0.361,0.444,0.486,0.931,*5
Wade,Boggs,Wade Boggs,1984,162,26,,,5.8,,5.8,5.8,2.8,0,158,726,625,109,203,31,4,6,55,89,6,44,0,8,4,13,3,2,0.325,0.407,0.416,0.823,*5/D
Wade,Boggs,Wade Boggs,1985,162,27,,,8.5,,8.5,8.5,5.5,2.5,161,758,653,107,240,42,3,8,78,96,5,61,4,3,2,20,2,1,0.368,0.45,0.478,0.928,*5
Wade,Boggs,Wade Boggs,1986,162,28,,,8.6,,8.6,8.6,5.6,2.6,149,693,580,107,207,47,2,8,71,105,14,44,0,4,4,11,0,4,0.357,0.453,0.486,0.939,*5
Wade,Boggs,Wade Boggs,1987,162,29,,,9.1,,9.1,9.1,6.1,3.1,147,667,551,108,200,40,6,24,89,105,19,48,2,1,8,13,1,3,0.363,0.461,0.588,1.049,*5/D3
Wade,Boggs,Wade Boggs,1988,162,30,,,8.7,,8.7,8.7,5.7,2.7,155,719,584,128,214,45,6,5,58,125,18,34,3,0,7,23,2,3,0.366,0.476,0.49,0.965,*5/D
Wade,Boggs,Wade Boggs,1989,162,31,,,8.2,,8.2,8.2,5.2,2.2,156,742,621,113,205,51,7,3,54,107,19,51,7,0,7,19,2,6,0.33,0.43,0.449,0.879,*5/D
Wade,Boggs,Wade Boggs,1990,162,32,,,2.8,,2.8,2.8,0,0,155,713,619,89,187,44,5,6,63,87,19,68,1,0,6,14,0,0,0.302,0.386,0.418,0.804,*5/D
Wade,Boggs,Wade Boggs,1991,162,33,,,6,,6,6.0,3,0,144,641,546,93,181,42,2,8,51,89,25,32,0,0,6,16,1,2,0.332,0.421,0.46,0.881,*5
Wade,Boggs,Wade Boggs,1992,162,34,,,2.2,,2.2,2.2,0,0,143,598,514,62,133,22,4,7,50,74,19,31,4,0,6,10,1,3,0.259,0.353,0.358,0.711,*5D
Oil Can,Boyd,Oil Can Boyd,1982,162,22,,,,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,0,0,8.333,8.1,11,5,5,2,2,5.4,84,2,37,0.666666666666667
Oil Can,Boyd,Oil Can Boyd,1983,162,23,,,,1.8,1.8,1.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,15,13,5,0,2,4,8,0.333,0,98.667,98.2,103,46,36,23,43,3.28,133,9,413,0.133333333333333
Oil Can,Boyd,Oil Can Boyd,1984,162,24,,,,1.4,1.4,1.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,29,26,10,3,2,12,12,0.5,0,197.667,197.2,207,109,96,53,134,4.37,96,18,835,0.103448275862069
Oil Can,Boyd,Oil Can Boyd,1985,162,25,,,,5.5,5.5,5.5,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,35,35,13,3,0,15,13,0.536,0,272.333,272.1,273,117,112,67,154,3.7,117,26,1132,0
Oil Can,Boyd,Oil Can Boyd,1986,162,26,,,,3.1,3.1,3.1,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,30,30,10,0,0,16,10,0.615,0,214.333,214.1,222,99,90,45,129,3.78,111,32,893,0
Oil Can,Boyd,Oil Can Boyd,1987,162,27,,,,-0.6,-0.6,-0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,1,3,0.25,0,36.667,36.2,47,31,24,9,12,5.89,78,6,167,0
Oil Can,Boyd,Oil Can Boyd,1988,162,28,,,,-0.5,-0.5,-0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,23,23,1,0,0,9,7,0.563,0,129.667,129.2,147,82,77,41,71,5.34,78,25,561,0
Oil Can,Boyd,Oil Can Boyd,1989,162,29,,,,0.4,0.4,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,0,0,3,2,0.6,0,59,59,57,31,29,19,26,4.42,94,8,246,0
Darren,Bragg,Darren Bragg,1997,162,27,,,2.9,,2.9,2.9,0,0,153,586,513,65,132,35,2,9,57,61,5,102,3,5,4,16,10,6,0.257,0.337,0.386,0.723,*89/75
Darren,Bragg,Darren Bragg,1998,162,28,,,2.5,,2.5,2.5,0,0,129,465,409,51,114,29,3,8,57,42,0,99,6,4,4,16,5,3,0.279,0.351,0.423,0.774,*98/7D
Eddie,Bressoud,Eddie Bressoud,1962,162,30,,,4.7,,4.7,4.7,1.7,0,153,657,599,79,166,40,9,14,68,46,4,118,2,7,3,14,2,3,0.277,0.329,0.444,0.773,*6
Eddie,Bressoud,Eddie Bressoud,1963,162,31,,,2.8,,2.8,2.8,0,0,140,559,497,61,129,23,6,20,60,52,2,93,2,3,5,9,1,1,0.26,0.329,0.451,0.78,*6
Eddie,Bressoud,Eddie Bressoud,1964,162,32,,,4.4,,4.4,4.4,1.4,0,158,644,566,86,166,41,3,15,55,72,4,99,1,2,3,9,1,1,0.293,0.372,0.456,0.828,*6
Eddie,Bressoud,Eddie Bressoud,1965,162,33,,,-0.3,,-0.3,-0.3,0,0,107,328,296,29,67,11,1,8,25,29,4,77,1,0,1,3,0,1,0.226,0.297,0.351,0.648,*6/57
Tom,Brewer,Tom Brewer,1954,154,22,,,0.1,0.3,0.4,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,33,23,7,0,3,10,9,0.526,0,162.667,162.2,152,90,84,95,69,4.65,88,15,727,0.303030303030303
Tom,Brewer,Tom Brewer,1955,154,23,,,0.1,1.2,1.3,1.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,31,28,9,2,1,11,10,0.524,0,192.667,192.2,198,101,90,87,91,4.2,103,21,856,0.096774193548387
Tom,Brewer,Tom Brewer,1956,154,24,,,0.8,5.4,6.2,6.5,3.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,32,32,15,4,0,19,9,0.679,0,244.333,244.1,200,103,95,112,127,3.5,132,14,1039,0
Tom,Brewer,Tom Brewer,1957,154,25,,,0.2,2.2,2.4,2.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,32,32,15,2,0,16,13,0.552,0,238.333,238.1,225,113,102,93,128,3.85,103,24,1013,0
Tom,Brewer,Tom Brewer,1958,154,26,,,0,0.7,0.7,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,33,32,10,1,1,12,12,0.5,0,227.333,227.1,227,122,94,93,124,3.72,108,21,992,0.03030303030303
Tom,Brewer,Tom Brewer,1959,154,27,,,-0.4,3.1,2.7,2.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,36,32,11,3,2,10,12,0.455,2,215.333,215.1,219,96,90,88,121,3.76,107,14,927,0.111111111111111
Tom,Brewer,Tom Brewer,1960,154,28,,,0.1,0.3,0.4,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,34,29,8,1,2,10,15,0.4,1,186.667,186.2,220,115,100,72,60,4.82,83,13,831,0.147058823529412
Tom,Brewer,Tom Brewer,1961,162,29,,,0.1,0.5,0.6,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,10,9,0,0,1,3,2,0.6,0,42,42,37,21,16,29,13,3.43,122,4,189,0.1
Clay,Buchholz,Clay Buchholz,2007,162,22,,,,0.8,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,0,3,1,0.75,0,22.667,22.2,14,6,4,10,22,1.59,303,0,88,0.25
Clay,Buchholz,Clay Buchholz,2008,162,23,,,,-1.2,-1.2,-1.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,15,1,0,0,2,9,0.182,0,76,76,93,63,57,41,72,6.75,69,11,357,0.0625
Clay,Buchholz,Clay Buchholz,2009,162,24,,,,1.7,1.7,1.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,16,0,0,0,7,4,0.636,0,92,92,91,44,43,36,68,4.21,112,13,399,0
Clay,Buchholz,Clay Buchholz,2010,162,25,,,0.1,5.3,5.4,5.4,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,28,28,1,1,0,17,7,0.708,0,173.667,173.2,142,55,45,67,120,2.33,187,9,711,0
Clay,Buchholz,Clay Buchholz,2011,162,26,,,,2.2,2.2,2.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,14,14,0,0,0,6,3,0.667,0,82.667,82.2,76,34,32,31,60,3.48,122,10,353,0
Don,Buddin,Don Buddin,1956,154,22,,,0.6,,0.6,0.6,0,0,114,456,377,49,90,24,0,5,37,65,1,62,4,2,6,14,2,0,0.239,0.352,0.342,0.694,*6
Don,Buddin,Don Buddin,1958,154,24,,,1.2,,1.2,1.3,0,0,136,594,497,74,118,25,2,12,43,82,1,106,4,9,2,13,0,4,0.237,0.349,0.368,0.717,*6
Don,Buddin,Don Buddin,1959,154,25,,,1.9,,1.9,2.0,0,0,151,589,485,75,117,24,1,10,53,92,0,99,5,5,2,7,6,1,0.241,0.366,0.357,0.723,*6/4
Don,Buddin,Don Buddin,1960,154,26,,,-0.4,,-0.4,-0.4,0,0,124,499,428,62,105,21,5,6,36,62,5,59,1,3,6,14,4,2,0.245,0.338,0.36,0.698,*6
Don,Buddin,Don Buddin,1961,162,27,,,2.4,,2.4,2.4,0,0,115,421,339,58,89,22,3,6,42,72,7,45,2,6,1,7,2,1,0.263,0.394,0.398,0.792,*6
Tom,Burgmeier,Tom Burgmeier,1978,162,34,,yes,,0.1,0.1,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,35,1,0,0,13,2,1,0.667,4,61.333,61.1,74,33,30,23,24,4.4,95,7,276,0.971428571428571
Tom,Burgmeier,Tom Burgmeier,1979,162,35,,yes,,1.3,1.3,1.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,44,0,0,0,24,3,2,0.6,4,88.667,88.2,89,32,27,16,60,2.74,164,8,368,1
Tom,Burgmeier,Tom Burgmeier,1980,162,36,,yes,,3.2,3.2,3.2,1.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,62,0,0,0,39,5,4,0.556,24,99,99,87,30,22,20,54,2,213,3,391,1
Tom,Burgmeier,Tom Burgmeier,1981,162,37,,yes,,0.8,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,21,4,5,0.444,6,59.667,59.2,61,23,19,17,35,2.87,136,5,255,1
